"id","answer"
1626232001727692800,"{ 'happiness' : 'high', 'life satisfaction' : 'high', 'vitality' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high' }"
1628384972854771712,"{ 'resilience' : 'medium', 'expressing trust' : 'high', 'feeling trusted' : 'high', 'promoting good' : 'high', 'describing health limitations' : 'high' }"
1609385593221283844,"{ 'happiness' : 'high', 'expressing optimism' : 'high', 'expressing gratitude' : 'high' }"
1625684969623371784,"{ 'mastery (ability, capability)' : 'high', 'promoting good' : 'high' }"
1630161217921720323,"{ 'anxiety' : 'high' }"
1632121042637299712,"{ 'happiness' : 'high', 'expressing gratitude' : 'medium' }"
1631298825821343749,"{ 'having hope' : 'medium', 'expressing empathy' : 'high' }"
1631313756935397376,"{ 'happiness' : 'high', 'expressing optimism' : 'high', 'having hope' : 'high' }"
1631504728419971073,"{ 'anxiety' : 'high', 'suffering' : 'high' }"
1631397129192185856,"{ 'life satisfaction' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'purpose in life' : 'high', 'having hope' : 'high', 'feeling having a political voice' : 'high' }"
1629121161459113986,"{ 'anxiety' : 'medium', 'suffering' : 'high' }"
1632721453429981184,"{ 'fear of future' : 'high', 'depression' : 'high', 'anxiety' : 'high', 'describing health limitations' : 'high', 'loneliness' : 'high' }"
1626688564493799432,"{ 'expressing optimism' : 'high' }"
1626221586088071168,"{ 'self-esteem' : 'high', 'happiness' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'balance in the various aspects of own life' : 'high', 'having hope' : 'high' }"
1625932709523771392,"{ 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1630870297187598336,"{ 'fear of future' : 'high', 'positive functioning' : 'low', 'expressing optimism' : 'low', 'suffering' : 'high', 'perceiving discrimination' : 'high' }"
1632530806655819776,"{ 'self-esteem' : 'medium', 'expressing empathy' : 'low' }"
1609357317698469893,"{ 'happiness' : 'high', 'expressing optimism' : 'high', 'mastery (ability, capability)' : 'high', 'expressing gratitude' : 'high', 'having hope' : 'high' }"
1628824549465952256,"{ 'happiness' : 'low', 'resilience' : 'medium', 'life satisfaction' : 'low', 'fear of future' : 'high', 'belonging to society' : 'low' }"
1628988081238904833,"{ 'self-esteem' : 'high', 'happiness' : 'high', 'expressing optimism' : 'high' }"
1632042103080378370,"{ 'happiness' : 'low', 'life satisfaction' : 'low', 'fear of future' : 'high', 'expressing optimism' : 'low', 'peace with thoughts and feelings' : 'low', 'belonging to society' : 'low', 'expressing gratitude' : 'low', 'having hope' : 'low' }"
1631464336580378624,"{ 'happiness' : 'high', 'vitality' : 'high' }"
1626296754688905216,"{ 'happiness' : 'high', 'life satisfaction' : 'high', 'positive functioning' : 'high', 'belief in god' : 'high', 'feeling loved by god' : 'high', 'expressing optimism' : 'high' }"
1628070995302002694,"{ 'happiness' : 'high', 'self-esteem' : 'high', 'life satisfaction' : 'high', 'fear of future' : 'low', 'having energy' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'purpose in life' : 'high', 'balance in the various aspects of own life' : 'medium', 'mastery (ability, capability)' : 'high', 'having hope' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1628945385161981952,"{ 'happiness' : 'high', 'vitality' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'promoting good' : 'high' }"
1631459368473604096,"{ 'happiness' : 'low', 'resilience' : 'medium', 'life satisfaction' : 'low', 'fear of future' : 'high', 'expressing optimism' : 'low', 'expressing altruism' : 'medium', 'anxiety' : 'high', 'expressing gratitude' : 'high' }"
1630962235731243008,"{ 'happiness' : 'low', 'life satisfaction' : 'low', 'positive functioning' : 'low', 'belonging to society' : 'low', 'expressing gratitude' : 'low', 'perceiving discrimination' : 'high', 'financial/material worry' : 'high', 'anxiety' : 'high' }"
1631378006814892036,"{ 'positive functioning' : 'high' }"
1629910631456428033,"{ 'expressing optimism' : 'low', 'belonging to society' : 'medium', 'expressing trust' : 'low', 'financial/material worry' : 'high', 'expressing empathy' : 'medium' }"
1625901955309502464,"{ 'happiness' : 'low', 'life satisfaction' : 'low', 'fear of future' : 'high', 'vitality' : 'low', 'expressing optimism' : 'low', 'peace with thoughts and feelings' : 'low', 'loneliness' : 'high', 'quality of relationships' : 'low', 'belonging to society' : 'low' }"
1626944224032862210,"{ 'positive functioning' : 'high', 'belonging to society' : 'high', 'expressing gratitude' : 'high', 'feeling loved by god' : 'high', 'belief in god' : 'high', 'promoting good' : 'high' }"
1626510930518622210,"{ 'happiness' : 'high', 'expressing optimism' : 'high', 'balance in the various aspects of own life' : 'medium' }"
1628358612639784961,"{ 'happiness' : 'high', 'belonging to society' : 'medium', 'feeling trusted' : 'medium' }"
1625656309512122369,"{ 'happiness' : 'high', 'expressing optimism' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1630455238661398530,"{ 'expressing gratitude' : 'low', 'expressing trust' : 'low', 'feeling having a political voice' : 'high' }"
1629863744011481089,"{ 'expressing optimism' : 'high', 'belonging to society' : 'high' }"
1625966872171618305,"{ 'happiness' : 'low', 'life satisfaction' : 'low', 'fear of future' : 'high', 'positive functioning' : 'low', 'perceiving discrimination' : 'high', 'belonging to society' : 'low', 'feeling having a political voice' : 'high', 'expressing government approval' : 'medium', 'having hope' : 'low' }"
1626411853860544512,"{ 'expressing optimism' : 'high', 'mastery (ability, capability)' : 'high', 'having hope' : 'high' }"
1629563139820863490,"{ 'resilience' : 'medium', 'self-esteem' : 'medium', 'suffering' : 'high', 'feeling pain' : 'high', 'expressing government approval' : 'low', 'having hope' : 'high', 'promoting good' : 'high' }"
1625952437294039040,"{ 'happiness' : 'low', 'expressing optimism' : 'low', 'fear of future' : 'high', 'financial/material worry' : 'high' }"
1627874682723508225,"{ 'happiness' : 'low', 'life satisfaction' : 'low', 'fear of future' : 'high', 'vitality' : 'low', 'positive functioning' : 'low', 'expressing optimism' : 'low', 'peace with thoughts and feelings' : 'low', 'depression' : 'high', 'anxiety' : 'high', 'suffering' : 'high', 'feeling pain' : 'high', 'balance in the various aspects of own life' : 'low' }"
1629570278417211394,"{ 'fear of future' : 'high', 'positive functioning' : 'low', 'expressing optimism' : 'low' }"
1626620343829032961,"{ 'self-esteem' : 'low', 'happiness' : 'low', 'life satisfaction' : 'low', 'loneliness' : 'high', 'quality of relationships' : 'low', 'balance in the various aspects of own life' : 'low', 'mastery (ability, capability)' : 'low', 'having hope' : 'low' }"
1625706359323873281,"{ 'happiness' : 'high', 'life satisfaction' : 'high', 'positive functioning' : 'high', 'expressing gratitude' : 'high', 'belonging to society' : 'medium', 'quality of relationships' : 'medium', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1632276439474266112,"{ 'happiness' : 'high', 'expressing optimism' : 'high', 'positive functioning' : 'high', 'expressing altruism' : 'high', 'feeling having a political voice' : 'high', 'expressing government approval' : 'high' }"
1632726545427996673,"{ 'resilience' : 'high', 'life satisfaction' : 'medium', 'expressing altruism' : 'high', 'belonging to society' : 'medium', 'promoting good' : 'high', 'expressing empathy' : 'high' }"
1627132785080274944,"{ 'expressing optimism' : 'low' }"
1632499370984701952,"{ 'expressing optimism' : 'low', 'positive functioning' : 'low', 'describing health limitations' : 'medium' }"
1627292284885823488,"{ 'happiness' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'purpose in life' : 'high', 'expressing gratitude' : 'high', 'belonging to society' : 'high' }"
1626958123503067136,"{ 'feeling trusted' : 'low', 'expressing trust' : 'low' }"
1629199217192275969,"{ 'expressing optimism' : 'low', 'perceiving discrimination' : 'high', 'quality of relationships' : 'low' }"
1609397304234049537,"{ 'happiness' : 'high', 'expressing optimism' : 'high', 'having hope' : 'high', 'expressing empathy' : 'low' }"
1627127249940930560,"{ 'happiness' : 'low', 'expressing optimism' : 'low', 'expressing altruism' : 'low' }"
1628992807284228096,"{ 'life after death belief' : 'low' }"
1631425391524220928,"{ 'happiness' : 'high', 'life satisfaction' : 'high', 'expressing empathy' : 'high' }"
1632525513083240449,"{ 'expressing altruism' : 'low', 'expressing trust' : 'low', 'describing health limitations' : 'high' }"
1627791345002881025,"{ 'happiness' : 'low', 'quality of relationships' : 'low', 'perceiving discrimination' : 'high' }"
1626080567325523968,"{ 'happiness' : 'high', 'positive functioning' : 'medium', 'describing smoking related health issues' : 'high' }"
1632024191351369730,"{ 'purpose in life' : 'high', 'expressing optimism' : 'high', 'loneliness' : 'low', 'quality of relationships' : 'medium', 'feeling loved by god' : 'high', 'having hope' : 'high', 'expressing delayed gratification' : 'medium' }"
1630258501665853442,"{ 'happiness' : 'medium', 'expressing optimism' : 'high', 'mastery (ability, capability)' : 'high', 'promoting good' : 'high', 'expressing empathy' : 'low' }"
1627285410299940864,"{ 'happiness' : 'high', 'positive functioning' : 'high', 'expressing gratitude' : 'high', 'describing drinking related health issues' : 'low' }"
1629869375002931206,"{ 'happiness' : 'low', 'fear of future' : 'high', 'depression' : 'high', 'feeling having a political voice' : 'high' }"
1626657973794660359,"{ 'expressing government approval' : 'low', 'feeling having a political voice' : 'medium' }"
1625959355500711937,"{ 'positive functioning' : 'low', 'mastery (ability, capability)' : 'high', 'expressing empathy' : 'high', 'expressing altruism' : 'high' }"
1630346576056176641,"{ 'belonging to society' : 'medium', 'expressing government approval' : 'high' }"
1628378619406954497,"{ 'perceiving discrimination' : 'high', 'feeling having a political voice' : 'medium', 'anxiety' : 'medium' }"
1631379897246531588,"{ 'happiness' : 'high', 'expressing optimism' : 'high', 'expressing gratitude' : 'medium', 'expressing empathy' : 'high' }"
1633183617814876160,"{ 'resilience' : 'medium', 'self-esteem' : 'low', 'vitality' : 'low', 'positive functioning' : 'low', 'depression' : 'high', 'anxiety' : 'high', 'suffering' : 'high', 'feeling pain' : 'high', 'ptsd (post-traumatic stress disorder)' : 'medium', 'mastery (ability, capability)' : 'medium' }"
1626193877228040193,"{ 'happiness' : 'high', 'belonging to society' : 'low', 'expressing trust' : 'low', 'mastery (ability, capability)' : 'high', 'promoting good' : 'high' }"
1629976503269171201,"{ 'happiness' : 'high', 'expressing empathy' : 'high' }"
1632634164334981123,"{ 'resilience' : 'medium', 'self-esteem' : 'high', 'expressing gratitude' : 'medium', 'promoting good' : 'medium', 'expressing delayed gratification' : 'low', 'expressing empathy' : 'high' }"
1633054796440633345,"{ 'purpose in life' : 'high', 'belief in god' : 'high', 'expressing trust' : 'high', 'feeling loved by god' : 'high', 'self-esteem' : 'high', 'happiness' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'mastery (ability, capability)' : 'high' }"
1630309174079897602,"{ 'vitality' : 'low', 'depression' : 'high' }"
1626399798596083712,"{ 'happiness' : 'high', 'expressing optimism' : 'high', 'expressing gratitude' : 'high', 'having hope' : 'high' }"
1631666919219646465,"{ 'happiness' : 'medium', 'belonging to society' : 'high', 'expressing empathy' : 'medium' }"
1629936840051503105,"{ 'expressing optimism' : 'low', 'belief in god' : 'high', 'feeling loved by god' : 'high', 'expressing empathy' : 'high' }"
1632582409387474946,"{ 'happiness' : 'low', 'resilience' : 'medium', 'quality of relationships' : 'low', 'expressing altruism' : 'low', 'expressing empathy' : 'high', 'depression' : 'medium', 'loneliness' : 'medium' }"
1631000284968222729,"{ 'resilience' : 'medium', 'positive functioning' : 'low', 'balance in the various aspects of own life' : 'low' }"
1630304814381793282,"{ 'happiness' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'expressing altruism' : 'high', 'belonging to society' : 'medium', 'feeling having a political voice' : 'high', 'expressing government approval' : 'medium', 'promoting good' : 'high' }"
1630212408856682497,"{ 'resilience' : 'high', 'positive functioning' : 'high', 'mastery (ability, capability)' : 'high' }"
1626916751442059266,"{ 'happiness' : 'high', 'positive functioning' : 'high' }"
1626871267704950786,"{ 'happiness' : 'high', 'expressing optimism' : 'high', 'peace with thoughts and feelings' : 'medium', 'expressing empathy' : 'high', 'self-esteem' : 'medium', 'positive functioning' : 'high', 'expressing gratitude' : 'high', 'belonging to society' : 'medium', 'having hope' : 'high', 'expressing delayed gratification' : 'medium', 'promoting good' : 'high' }"
1629522034525974528,"{ 'life satisfaction' : 'high', 'expressing optimism' : 'high', 'balance in the various aspects of own life' : 'medium', 'describing drinking related health issues' : 'high' }"
1628453902797672448,"{ 'self-esteem' : 'high', 'volunteering' : 'high' }"
1628522677034971143,"{ 'vitality' : 'high', 'expressing optimism' : 'high', 'mastery (ability, capability)' : 'medium' }"
1628709142113157124,"{ 'happiness' : 'high', 'resilience' : 'high', 'self-esteem' : 'high' }"
1628689515157065729,"{ 'self-esteem' : 'high', 'resilience' : 'medium', 'happiness' : 'medium', 'quality of relationships' : 'low', 'belonging to society' : 'low', 'perceiving discrimination' : 'medium', 'expressing empathy' : 'medium' }"
1629876472243429376,"{ 'happiness' : 'medium', 'life satisfaction' : 'low', 'expressing optimism' : 'low', 'depression' : 'high' }"
1630896678436741120,"{ 'happiness' : 'high', 'self-esteem' : 'high', 'life satisfaction' : 'high', 'vitality' : 'high', 'positive functioning' : 'high', 'expressing job satisfaction' : 'medium', 'expressing optimism' : 'high', 'expressing gratitude' : 'high', 'belonging to society' : 'high', 'quality of relationships' : 'high', 'promoting good' : 'high', 'having energy' : 'high', 'peace with thoughts and feelings' : 'high' }"
1633829367704080384,"{ 'expressing optimism' : 'low', 'expressing empathy' : 'low' }"
1629199754637844482,"{ 'happiness' : 'high', 'positive functioning' : 'high', 'expressing optimism' : 'high', 'having hope' : 'high' }"
