dimension,value,id
 balance in the various aspects of own life ,high,1632266448424017920
 happiness ,high,1630119944980504576
 expressing trust ,high,1630119944980504576
 expressing altruism ,high,1630277974732972032
 happiness ,high,1632493207014498304
 happiness ,high,1628609415615217665
 expressing empathy ,medium,1632804691502596096
resilience ,low,1630907743715622913
 quality of relationships ,low,1630907743715622913
 feeling having a political voice ,high,1630907743715622913
 happiness ,high,1632460277525409792
 quality of relationships ,high,1632460277525409792
resilience ,medium,1629475832111714305
self-esteem ,medium,1629475832111714305
 feeling having a political voice ,high,1629475832111714305
resilience ,high,1627023478619779072
resilience ,high,1630596581853392897
 expressing altruism ,high,1630596581853392897
 promoting good ,high,1630596581853392897
 happiness ,high,1626608036742631424
 expressing optimism ,high,1626608036742631424
 life satisfaction ,high,1626608036742631424
 having hope ,high,1626608036742631424
 vitality ,medium,1629880065633705984
 happiness ,high,1632727285248802816
 expressing trust ,high,1632727285248802816
 life after death belief ,high,1632727285248802816
resilience ,high,1632678335762558977
 happiness ,low,1632678335762558977
 life satisfaction ,low,1632678335762558977
 fear of future ,high,1632678335762558977
 vitality ,low,1632678335762558977
 having energy ,low,1632678335762558977
 positive functioning ,low,1632678335762558977
 expressing optimism ,low,1632678335762558977
 peace with thoughts and feelings ,low,1632678335762558977
 depression ,high,1632678335762558977
 anxiety ,medium,1632678335762558977
suffering ,high,1632678335762558977
 balance in the various aspects of own life ,low,1632678335762558977
 describing health limitations ,high,1632678335762558977
 expressing empathy ,high,1632678335762558977
resilience ,low,1632803144320032770
 happiness ,low,1632803144320032770
 life satisfaction ,low,1632803144320032770
 fear of future ,high,1632803144320032770
 vitality ,low,1632803144320032770
 having energy ,low,1632803144320032770
 positive functioning ,low,1632803144320032770
 expressing optimism ,low,1632803144320032770
 peace with thoughts and feelings ,low,1632803144320032770
 depression ,high,1632803144320032770
 anxiety ,high,1632803144320032770
suffering ,high,1632803144320032770
 balance in the various aspects of own life ,low,1632803144320032770
 perceiving discrimination ,high,1632803144320032770
 describing health limitations ,high,1632803144320032770
 belief in god ,high,1629280205411082240
 having hope ,medium,1629280205411082240
 happiness ,low,1626800827473235968
 life satisfaction ,low,1626800827473235968
 expressing optimism ,low,1626800827473235968
 depression ,high,1626800827473235968
 anxiety ,high,1626800827473235968
 feeling having a political voice ,high,1626800827473235968
 happiness ,high,1626399798596083712
 expressing empathy ,high,1626399798596083712
 having energy ,high,1630632148272304128
 expressing trust ,low,1628453902797672448
 happiness ,high,1630397446680457217
 expressing gratitude ,high,1630397446680457217
 expressing optimism ,high,1630266967348375553
 positive functioning ,high,1630266967348375553
 belonging to society ,high,1630266967348375553
 capability) ,high,1630266967348375553
 feeling having a political voice ,high,1630266967348375553
 fear of future ,high,1631745773426839553
 loneliness ,high,1631745773426839553
 having hope ,high,1632533869579886592
 positive functioning ,low,1631744822926082052
 expressing optimism ,low,1631744822926082052
 peace with thoughts and feelings ,low,1631744822926082052
 belonging to society ,low,1631744822926082052
 happiness ,high,1630365308652232704
 promoting good ,high,1630365308652232704
 happiness ,low,1626509609426092032
 quality of relationships ,low,1626509609426092032
 belonging to society ,low,1626509609426092032
self-esteem ,high,1626509609426092032
 feeling having a political voice ,high,1626509609426092032
 feeling having a political voice ,high,1625913592133431297
 happiness ,high,1631561221487878144
 quality of relationships ,high,1631561221487878144
 belonging to society ,high,1626973578108276737
 happiness ,high,1626453196452560897
 quality of relationships ,high,1626453196452560897
 promoting good ,high,1626453196452560897
 happiness ,low,1629832493896531968
 life satisfaction ,low,1629832493896531968
 fear of future ,high,1629832493896531968
 vitality ,low,1629832493896531968
 having energy ,low,1629832493896531968
 positive functioning ,low,1629832493896531968
 expressing optimism ,low,1629832493896531968
 peace with thoughts and feelings ,low,1629832493896531968
 belonging to society ,low,1629832493896531968
 expressing government approval ,low,1629832493896531968
 feeling having a political voice ,high,1629832493896531968
resilience ,high,1629439614724210690
 life satisfaction ,medium,1629439614724210690
 belonging to society ,high,1629439614724210690
 expressing gratitude ,high,1629439614724210690
 feeling trusted ,medium,1629439614724210690
 balance in the various aspects of own life ,medium,1629439614724210690
 having hope ,high,1629439614724210690
 promoting good ,high,1629439614724210690
 expressing empathy ,high,1629439614724210690
resilience ,high,1634107139072438272
 expressing altruism ,high,1634107139072438272
 promoting good ,high,1634107139072438272
 describing drinking related health issues ,medium,1634107139072438272
 happiness ,high,1626127490778365952
 expressing altruism ,medium,1626127490778365952
resilience ,medium,1632868639287246849
 capability) ,high,1632868639287246849
 happiness ,high,1628174149825843202
 quality of relationships ,high,1628174149825843202
 life after death belief ,high,1628174149825843202
 happiness ,high,1631301226070515712
 positive functioning ,high,1631301226070515712
 belonging to society ,high,1631301226070515712
 expressing optimism ,high,1631301226070515712
 capability) ,high,1631301226070515712
 having hope ,high,1631301226070515712
 expressing altruism ,medium,1631835035375656960
 expressing optimism ,high,1628419505125830657
 financial/material worry ,high,1628419505125830657
 having hope ,medium,1627743619603107842
 purpose in life ,high,1630748925744349186
 belief in god ,high,1630748925744349186
 life after death belief ,high,1630748925744349186
resilience ,medium,1629254945697415168
 balance in the various aspects of own life ,medium,1629254945697415168
 happiness ,low,1626543987774439429
 life satisfaction ,low,1626543987774439429
 fear of future ,high,1626543987774439429
 vitality ,low,1626543987774439429
 having energy ,low,1626543987774439429
 positive functioning ,low,1626543987774439429
 expressing optimism ,low,1626543987774439429
 peace with thoughts and feelings ,low,1626543987774439429
 belonging to society ,low,1626543987774439429
 perceiving discrimination ,high,1626543987774439429
resilience ,medium,1628099319906566152
 expressing altruism ,high,1628099319906566152
 promoting good ,medium,1628099319906566152
 expressing empathy ,high,1628099319906566152
resilience ,high,1630839987997401094
 life satisfaction ,high,1630839987997401094
 positive functioning ,high,1630839987997401094
 expressing optimism ,high,1630839987997401094
 balance in the various aspects of own life ,high,1630839987997401094
 belonging to society ,medium,1630839987997401094
 financial/material worry ,low,1630839987997401094
 expressing empathy ,high,1630839987997401094
self-esteem ,high,1629947435530465280
 vitality ,low,1629947435530465280
 expressing optimism ,low,1629947435530465280
 depression ,high,1629947435530465280
 anxiety ,high,1629947435530465280
 describing health limitations ,high,1629947435530465280
 purpose in life ,high,1631369105981726725
 expressing altruism ,high,1631369105981726725
 financial/material worry ,low,1631369105981726725
resilience ,high,1627916807532171265
self-esteem ,medium,1627916807532171265
 life satisfaction ,low,1627916807532171265
 fear of future ,high,1627916807532171265
 vitality ,low,1627916807532171265
 having energy ,low,1627916807532171265
 positive functioning ,low,1627916807532171265
 expressing optimism ,low,1627916807532171265
 peace with thoughts and feelings ,low,1627916807532171265
 perceiving discrimination ,high,1627916807532171265
 balance in the various aspects of own life ,low,1627916807532171265
 capability) ,high,1627916807532171265
 feeling having a political voice ,high,1627916807532171265
 happiness ,high,1627081152807989249
 positive functioning ,high,1627081152807989249
 balance in the various aspects of own life ,high,1627081152807989249
 having hope ,high,1627081152807989249
 happiness ,high,1609361859848843264
 happiness ,low,1632258916254994434
 life satisfaction ,low,1632258916254994434
 fear of future ,high,1632258916254994434
 vitality ,low,1632258916254994434
 having energy ,low,1632258916254994434
 positive functioning ,low,1632258916254994434
 expressing optimism ,low,1632258916254994434
 peace with thoughts and feelings ,low,1632258916254994434
 depression ,high,1632258916254994434
 anxiety ,high,1632258916254994434
suffering ,high,1632258916254994434
 balance in the various aspects of own life ,low,1632258916254994434
 perceiving discrimination ,high,1632258916254994434
 feeling having a political voice ,low,1632258916254994434
 happiness ,high,1629780500830101506
 life satisfaction ,high,1629780500830101506
 positive functioning ,high,1629780500830101506
 expressing optimism ,high,1629780500830101506
 belonging to society ,high,1629780500830101506
 charitable giving/helping ,high,1629780500830101506
 financial/material worry ,high,1628981589635133440
 happiness ,high,1628563544626147330
 quality of relationships ,high,1628563544626147330
resilience ,high,1632276439474266112
 expressing optimism ,high,1632276439474266112
 belonging to society ,high,1632276439474266112
 expressing trust ,high,1632276439474266112
 feeling trusted ,high,1632276439474266112
 expressing government approval ,high,1632276439474266112
 happiness ,high,1632646438780825601
 expressing trust ,low,1632646438780825601
 feeling having a political voice ,high,1628911411937116161
 happiness ,high,1625682551497949184
