dimension,value,id
 positive functioning ,low,1627156230367232001
 expressing optimism ,low,1627156230367232001
 peace with thoughts and feelings ,low,1627156230367232001
 depression ,high,1627156230367232001
 anxiety ,high,1627156230367232001
suffering ,high,1627156230367232001
 balance in the various aspects of own life ,low,1627156230367232001
 describing health limitations ,high,1627156230367232001
 happiness ,high,1627700823546372099
 expressing gratitude ,high,1627700823546372099
 having hope ,high,1627700823546372099
 fear of future ,high,1628483456207577089
 positive functioning ,low,1628483456207577089
 expressing optimism ,low,1628483456207577089
 anxiety ,high,1628483456207577089
suffering ,high,1628483456207577089
 belonging to society ,low,1628483456207577089
 perceiving discrimination ,high,1628483456207577089
stressing ,high,1632576511352995840
 happiness ,high,1628017125179953163
 positive functioning ,high,1628017125179953163
 expressing optimism ,high,1628017125179953163
 happiness ,high,1629215169179181056
 life satisfaction ,high,1629215169179181056
 positive functioning ,high,1629215169179181056
 expressing optimism ,high,1629215169179181056
 balance in the various aspects of own life ,high,1629215169179181056
 belonging to society ,high,1629215169179181056
 quality of relationships ,medium,1629215169179181056
 feeling loved by god ,high,1629215169179181056
 belief in god ,high,1629215169179181056
 promoting good ,high,1629215169179181056
 having hope ,high,1629215169179181056
 expressing empathy ,low,1629215169179181056
 happiness ,high,1631045594704752642
 expressing empathy ,low,1627668756788027398
 capability) ,high,1627411304284651522
 expressing optimism ,low,1626702220992339968
 balance in the various aspects of own life ,low,1626702220992339968
 expressing empathy ,low,1626702220992339968
 anxiety ,high,1630682494482644992
 depression ,high,1630265903609966592
 perceiving discrimination ,high,1630265903609966592
 capability) ,low,1628355503293186052
 feeling having a political voice ,high,1625962357221650432
 happiness ,low,1628203633371234306
 life satisfaction ,low,1628203633371234306
 fear of future ,high,1628203633371234306
 vitality ,low,1628203633371234306
 having energy ,low,1628203633371234306
 positive functioning ,low,1628203633371234306
 expressing optimism ,low,1628203633371234306
 peace with thoughts and feelings ,low,1628203633371234306
 belonging to society ,low,1628203633371234306
 financial/material worry ,high,1628203633371234306
 fear of future ,high,1632156531985907712
 feeling having a political voice ,high,1632156531985907712
 happiness ,high,1633014906722168832
 expressing gratitude ,high,1633014906722168832
 having hope ,high,1633014906722168832
 expressing empathy ,high,1633014906722168832
resilience ,high,1630138135786004481
self-esteem ,high,1630138135786004481
 positive functioning ,high,1630138135786004481
 expressing optimism ,high,1630138135786004481
 peace with thoughts and feelings ,high,1630138135786004481
 belonging to society ,high,1630138135786004481
 capability) ,high,1630138135786004481
 having hope ,high,1630138135786004481
 promoting good ,high,1630138135786004481
 expressing empathy ,high,1630138135786004481
 quality of relationships ,medium,1625824384383320065
 life satisfaction ,high,1627444249192017922
 positive functioning ,high,1627444249192017922
 happiness ,high,1627444249192017922
 balance in the various aspects of own life ,high,1627444249192017922
 having hope ,high,1627444249192017922
 expressing empathy ,low,1631820013475860480
 happiness ,medium,1630212324253417477
self-esteem ,medium,1630212324253417477
 life satisfaction ,low,1630212324253417477
 fear of future ,high,1630212324253417477
 vitality ,low,1630212324253417477
 having energy ,low,1630212324253417477
 positive functioning ,low,1630212324253417477
 expressing optimism ,low,1630212324253417477
 peace with thoughts and feelings ,low,1630212324253417477
 purpose in life ,medium,1630212324253417477
 balance in the various aspects of own life ,medium,1630212324253417477
 capability) ,medium,1630212324253417477
 describing health limitations ,high,1630212324253417477
 happiness ,medium,1628140281957650456
 expressing gratitude ,high,1628140281957650456
 feeling having a political voice ,medium,1631066995775922178
 feeling having a political voice ,low,1631384186882760725
 fear of future ,high,1630276987007692801
 perceiving discrimination ,medium,1630276987007692801
 expressing empathy ,medium,1630276987007692801
 feeling having a political voice ,high,1630431397570543616
 feeling having a political voice ,high,1626681277410693123
 happiness ,low,1629296271960989696
 life satisfaction ,low,1629296271960989696
 vitality ,low,1629296271960989696
 having energy ,low,1629296271960989696
 positive functioning ,low,1629296271960989696
 expressing optimism ,low,1629296271960989696
 peace with thoughts and feelings ,low,1629296271960989696
 belonging to society ,low,1629296271960989696
 balance in the various aspects of own life ,low,1629296271960989696
 happiness ,high,1628296212389437440
religious criticism ,high,1632427145522708482
 feeling having a political voice ,high,1632427145522708482
 loneliness ,medium,1632612694531383296
 happiness ,high,1631491824438362113
 belonging to society ,medium,1631491824438362113
 feeling having a political voice ,high,1625965639239188482
 quality of relationships ,medium,1628101174220947472
 expressing empathy ,low,1628101174220947472
 happiness ,high,1632163369942945793
 life satisfaction ,high,1632163369942945793
 expressing job satisfaction ,high,1632163369942945793
 expressing optimism ,high,1632163369942945793
 balance in the various aspects of own life ,medium,1632163369942945793
 having hope ,high,1632163369942945793
 financial/material worry ,high,1630471986236252160
 perceiving discrimination ,high,1629984877419593729
self-esteem ,medium,1633181630381830144
 capability) ,medium,1633181630381830144
 happiness ,high,1626507409635278848
 expressing gratitude ,high,1626507409635278848
 happiness ,high,1626507103169835008
 quality of relationships ,high,1626507103169835008
 happiness ,high,1626064552067584000
 expressing gratitude ,high,1626064552067584000
 promoting good ,high,1626064552067584000
 happiness ,medium,1627408288844324865
 vitality ,low,1627408288844324865
 positive functioning ,low,1627408288844324865
 expressing optimism ,low,1627408288844324865
 belonging to society ,low,1627408288844324865
 balance in the various aspects of own life ,low,1627408288844324865
 describing health limitations ,medium,1627408288844324865
 belief in god ,high,1628199108958715905
 life after death belief ,high,1628199108958715905
 happiness ,low,1631386648931098624
 life satisfaction ,low,1631386648931098624
 fear of future ,high,1631386648931098624
 vitality ,low,1631386648931098624
 having energy ,low,1631386648931098624
 positive functioning ,low,1631386648931098624
 expressing optimism ,low,1631386648931098624
 peace with thoughts and feelings ,low,1631386648931098624
 belonging to society ,low,1631386648931098624
 perceiving discrimination ,medium,1631386648931098624
 expressing empathy ,high,1631386648931098624
 happiness ,low,1628812536828301312
 life satisfaction ,low,1628812536828301312
 fear of future ,high,1628812536828301312
 vitality ,low,1628812536828301312
 having energy ,low,1628812536828301312
 positive functioning ,low,1628812536828301312
 expressing job satisfaction ,low,1628812536828301312
 expressing optimism ,low,1628812536828301312
 peace with thoughts and feelings ,low,1628812536828301312
 purpose in life ,low,1628812536828301312
 depression ,high,1628812536828301312
 anxiety ,high,1628812536828301312
suffering ,high,1628812536828301312
 belief in god ,low,1628812536828301312
 feeling loved by god ,low,1628812536828301312
religious criticism ,high,1628812536828301312
 feeling having a political voice ,high,1628812536828301312
 promoting good ,low,1628812536828301312
 quality of relationships ,medium,1627433001800835072
 happiness ,high,1633635092252721152
 expressing optimism ,high,1633635092252721152
 balance in the various aspects of own life ,medium,1633635092252721152
 having hope ,high,1633635092252721152
 quality of relationships ,medium,1629425971408379906
 feeling having a political voice ,high,1631556369387245568
 financial/material worry ,high,1631708159663558656
 quality of relationships ,medium,1629697008242925569
 perceiving discrimination ,high,1627707548248702988
 happiness ,high,1630585501852770309
 quality of relationships ,medium,1630585501852770309
 expressing optimism ,medium,1632903857440190465
 expressing trust ,low,1632903857440190465
 promoting good ,high,1632903857440190465
 happiness ,high,1631385123408220161
 capability) ,high,1631385123408220161
 loneliness ,high,1631696485095211013
 happiness ,high,1629057992766152704
 belonging to society ,high,1629057992766152704
 describing drinking related health issues ,medium,1628422604406259712
 capability) ,high,1630242723528859648
 fear of future ,high,1626450305138188290
 anxiety ,high,1626450305138188290
suffering ,high,1626450305138188290
 feeling pain ,high,1626450305138188290
 perceiving discrimination ,high,1626450305138188290
 happiness ,high,1632902973431971841
 happiness ,high,1628523745022251009
 expressing job satisfaction ,high,1628523745022251009
 expressing trust ,low,1631655571710521347
 happiness ,high,1628795033418883074
 expressing gratitude ,high,1628795033418883074
 promoting good ,high,1628795033418883074
 happiness ,high,1628382563046653954
 expressing gratitude ,high,1628382563046653954
 happiness ,high,1626356786700722179
 promoting good ,high,1626356786700722179
 happiness ,medium,1628718689699725313
 life satisfaction ,high,1628718689699725313
 positive functioning ,high,1628718689699725313
 expressing job satisfaction ,medium,1628718689699725313
 expressing optimism ,high,1628718689699725313
 balance in the various aspects of own life ,medium,1628718689699725313
 belonging to society ,medium,1628718689699725313
 expressing empathy ,high,1628718689699725313
 happiness ,high,1631702622653808644
