dimension,value,id
suffering,high,1630447018546962432
feeling loved by god,medium,1630447018546962432
belief in god,medium,1630447018546962432
expressing gratitude,low,1630447018546962432
perceiving discrimination,high,1630447018546962432
life after death belief,medium,1630447018546962432
seeking for forgiveness,low,1630447018546962432
expressing delayed gratification,low,1630447018546962432
expressing empathy,high,1630447018546962432
anxiety,medium,1628877111804002304
frustration,high,1628877111804002304
irritation,high,1628877111804002304
expressing trust,low,1628877111804002304
expressing government approval,low,1628877111804002304
feeling having a political voice,low,1628877111804002304
empathy,high,1626529324558852097
compassion,high,1626529324558852097
kindness,high,1626529324558852097
love,high,1626529324558852097
positive functioning,high,1626529324558852097
expressing altruism,high,1626529324558852097
expressing gratitude,medium,1626529324558852097
feeling loved by others,medium,1626529324558852097
charitable giving/helping,high,1626529324558852097
expressing delayed gratification,medium,1626529324558852097
having hope,high,1626529324558852097
promoting good,high,1626529324558852097
expressing empathy,high,1626529324558852097
life satisfaction,low,1634312215481204738
self-esteem,low,1634312215481204738
regret,high,1634312215481204738
mastery (ability or capability),low,1634312215481204738
balance in the various aspects of own life,low,1634312215481204738
seeking for forgiveness,high,1634312215481204738
expressing delayed gratification,low,1634312215481204738
describing smoking related health issues,medium,1634312215481204738
expressing empathy,low,1634312215481204738
happiness,low,1632392925983416321
resilience,medium,1632392925983416321
self-esteem,low,1632392925983416321
life satisfaction,low,1632392925983416321
anxiety,high,1632392925983416321
expressing gratitude,low,1632392925983416321
quality of relationships,medium,1632392925983416321
feeling trusted,low,1632392925983416321
expressing delayed gratification,low,1632392925983416321
having hope,medium,1632392925983416321
expressing empathy,low,1632392925983416321
happiness,high,1631214500157480965
life satisfaction,high,1631214500157480965
positive functioning,high,1631214500157480965
expressing optimism,high,1631214500157480965
expressing gratitude,high,1631214500157480965
quality of relationships,medium,1631214500157480965
having hope,high,1631214500157480965
promoting good,high,1631214500157480965
expressing delayed gratification,medium,1631214500157480965
expressing empathy,high,1631214500157480965
empathy,high,1631599106392039424
sympathy,high,1631599106392039424
compassion,high,1631599106392039424
happiness,medium,1631599106392039424
life satisfaction,medium,1631599106392039424
expressing empathy,high,1631599106392039424
quality of relationships,medium,1631599106392039424
having hope,high,1631599106392039424
promoting good,medium,1631599106392039424
expressing empathy,high,1631599106392039424
anxiety,high,1629839123258261504
fear of future,high,1629839123258261504
belonging to society,medium,1629839123258261504
expressing trust,low,1629839123258261504
having hope,medium,1629839123258261504
feeling having a political voice,high,1629839123258261504
expressing government approval,low,1629839123258261504
depression,medium,1632740036956377088
anxiety,high,1632740036956377088
suffering,high,1632740036956377088
fear of future,high,1632740036956377088
expressing altruism,high,1632740036956377088
quality of relationships,low,1632740036956377088
belonging to society,medium,1632740036956377088
perceiving discrimination,high,1632740036956377088
promoting good,high,1632740036956377088
expressing delayed gratification,low,1632740036956377088
having hope,medium,1632740036956377088
ptsd (post-traumatic stress disorder),high,1632740036956377088
expressing empathy,high,1632740036956377088
sarcasm,high,1626067799117377536
amusement,medium,1626067799117377536
criticism,low,1626067799117377536
expressing sarcasm,high,1626067799117377536
expressing government approval,low,1626067799117377536
having hope,medium,1626067799117377536
expressing empathy,low,1626067799117377536
happiness,high,1625709694407917569
life satisfaction,high,1625709694407917569
positive functioning,high,1625709694407917569
expressing optimism,high,1625709694407917569
expressing altruism,low,1625709694407917569
loneliness,medium,1625709694407917569
quality of relationships,low,1625709694407917569
belonging to society,low,1625709694407917569
expressing gratitude,low,1625709694407917569
expressing trust,low,1625709694407917569
feeling trusted,low,1625709694407917569
expressing government approval,low,1625709694407917569
feeling having a political voice,medium,1625709694407917569
having hope,low,1625709694407917569
expressing empathy,low,1625709694407917569
happiness,medium,1629852478064803841
life satisfaction,medium,1629852478064803841
positive functioning,medium,1629852478064803841
purpose in life,medium,1629852478064803841
expressing gratitude,low,1629852478064803841
balance in the various aspects of own life,medium,1629852478064803841
having hope,medium,1629852478064803841
promoting good,medium,1629852478064803841
expressing delayed gratification,low,1629852478064803841
expressing empathy,medium,1629852478064803841
happiness,high,1630007044349521921
life satisfaction,high,1630007044349521921
positive functioning,high,1630007044349521921
expressing gratitude,medium,1630007044349521921
quality of relationships,high,1630007044349521921
expressing delayed gratification,medium,1630007044349521921
having hope,medium,1630007044349521921
expressing empathy,low,1630007044349521921
fear of future,medium,1632273926897139719
anxiety,medium,1632273926897139719
suffering,low,1632273926897139719
balance in the various aspects of own life,low,1632273926897139719
mastery (ability or capability),low,1632273926897139719
having hope,low,1632273926897139719
ptsd,medium,1632273926897139719
happiness,medium,1628921574651838467
self-esteem,medium,1628921574651838467
life satisfaction,low,1628921574651838467
vitality,medium,1628921574651838467
positive functioning,medium,1628921574651838467
quality of relationships,medium,1628921574651838467
belonging to society,low,1628921574651838467
expressing gratitude,medium,1628921574651838467
balance in the various aspects of own life,medium,1628921574651838467
having hope,high,1628921574651838467
promoting good,medium,1628921574651838467
expressing empathy,medium,1628921574651838467
curiosity,high,1631241486988894208
engagement,high,1631241486988894208
excitement,medium,1631241486988894208
interest,high,1631241486988894208
quality of relationships,low,1631241486988894208
belonging to society,medium,1631241486988894208
expressing government approval,low,1631241486988894208
having hope,medium,1631241486988894208
promoting good,medium,1631241486988894208
happiness,high,1628574399820361728
self-esteem,high,1628574399820361728
life satisfaction,medium,1628574399820361728
positive functioning,high,1628574399820361728
expressing gratitude,low,1628574399820361728
expressing trust,medium,1628574399820361728
feeling trusted,medium,1628574399820361728
having hope,medium,1628574399820361728
expressing delayed gratification,low,1628574399820361728
describing health limitations,medium,1628574399820361728
vitality,low,1627058013969481730
having energy,low,1627058013969481730
life satisfaction,medium,1627058013969481730
suffering,high,1627058013969481730
feeling pain,high,1627058013969481730
quality of relationships,medium,1627058013969481730
belonging to society,low,1627058013969481730
financial or material worry,low,1627058013969481730
having hope,medium,1627058013969481730
