"dimension","acc","f1","prec","recall","spec","sens","balAcc","model","bpar","ft","type","n","ntext","accD","accI","FN","FP","jac","jac2","ham","fname"
"describing health limitations",0.976666666666667,0.631578947368421,0.484848484848485,0.905660377358491,0.978270132083511,0.905660377358491,0.941965254721001,"LLAMA2",13,"YES","FULL",110400,2400,0.961721014492754,0.959048913043478,0.0239039855072464,0.014375,0.741399860591906,0.952251773049646,0.0382789855072461,"classified-L2-13B-FT"
"expressing empathy",0.878333333333333,0.708582834331337,0.611015490533563,0.843230403800475,0.885800909550278,0.843230403800475,0.864515656675376,"LLAMA2",13,"YES","FULL",110400,2400,0.961721014492754,0.959048913043478,0.0239039855072464,0.014375,0.741399860591906,0.952251773049646,0.0382789855072461,"classified-L2-13B-FT"
"happiness",0.589166666666667,0.640408460977389,0.781834372217275,0.542310067943175,0.686299615877081,0.542310067943175,0.614304841910128,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"resilience",0.354166666666667,0.161255411255411,0.615702479338843,0.0927770859277709,0.88287153652393,0.0927770859277709,0.48782431122585,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"self-esteem",0.36625,0.171117166212534,0.685589519650655,0.0977584059775841,0.909319899244333,0.0977584059775841,0.503539152610958,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"life satisfaction",0.386666666666667,0.242798353909465,0.698224852071006,0.146948941469489,0.871536523929471,0.146948941469489,0.50924273269948,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"fear of future",0.347083333333333,0.166045769026078,0.571428571428571,0.0971357409713574,0.85264483627204,0.0971357409713574,0.474890288621699,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"vitality",0.36,0.136107986501687,0.703488372093023,0.0753424657534247,0.935768261964736,0.0753424657534247,0.50555536385908,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"having energy",0.559166666666667,0.0620567375886525,0.4375,0.0333969465648855,0.966715976331361,0.0333969465648855,0.500056461448123,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"positive functioning",0.435833333333333,0.347784200385357,0.768085106382979,0.224782067247821,0.86272040302267,0.224782067247821,0.543751235135245,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"expressing job satisfaction",0.97875,NA,0,NA,0.97875,NA,NA,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"expressing optimism",0.445833333333333,0.397644927536232,0.729235880398671,0.273349937733499,0.794710327455919,0.273349937733499,0.534030132594709,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"peace with thoughts and feelings",0.344583333333333,0.102681118083286,0.612244897959184,0.0560398505603985,0.928211586901763,0.0560398505603985,0.492125718731081,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"purpose in life",0.365416666666667,0.112987769365172,0.815126050420168,0.0607008760951189,0.972568578553616,0.0607008760951189,0.516634727324367,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"depression",0.3325,0.0565371024734982,0.448598130841121,0.0301697045883092,0.927070457354759,0.0301697045883092,0.478620080971534,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"anxiety",0.342916666666667,0.0952380952380952,0.542483660130719,0.0522012578616352,0.91358024691358,0.0522012578616352,0.482890752387608,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"suffering",0.955416666666667,NA,0,NA,0.955416666666667,NA,NA,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"feeling pain",0.33375,0.0220183486238532,0.4,0.0113207547169811,0.966666666666667,0.0113207547169811,0.488993710691824,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"expressing altruism",0.603333333333333,0.244444444444444,0.47239263803681,0.164882226980728,0.882673942701228,0.164882226980728,0.523778084840978,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"loneliness",0.604166666666667,0.123616236162362,0.582608695652174,0.0691434468524252,0.966457023060797,0.0691434468524252,0.517800234956611,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"quality of relationships",0.559166666666667,0.168238993710692,0.400749063670412,0.106467661691542,0.885304659498208,0.106467661691542,0.495886160594875,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"belonging to society",0.542083333333333,0.288673139158576,0.642651296829971,0.186143572621035,0.896838602329451,0.186143572621035,0.541491087475243,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"expressing gratitude",0.205,0.242255758538523,0.965189873417722,0.138510445049955,0.944444444444444,0.138510445049955,0.5414774447472,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"expressing trust",0.610833333333333,0.166071428571429,0.577639751552795,0.0969760166840459,0.952810548230396,0.0969760166840459,0.524893282457221,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"feeling trusted",0.165416666666667,0.0502607871028924,0.854838709677419,0.0258915486077186,0.974504249291785,0.0258915486077186,0.500197898949752,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"balance in the various aspects of own life",0.562083333333333,0.114574557708509,0.354166666666667,0.0683417085427136,0.911743772241993,0.0683417085427136,0.490042740392353,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"mastery (ability, capability)",0.599166666666667,0.250778816199377,0.598513011152416,0.158620689655172,0.92202166064982,0.158620689655172,0.540321175152496,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"perceiving discrimination",0.622083333333333,0.229396771452846,0.692307692307692,0.137474541751527,0.957686882933709,0.137474541751527,0.547580712342618,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"feeling loved by god",0.579166666666667,0.00980392156862745,0.25,0.005,0.989285714285714,0.005,0.497142857142857,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"belief in god",0.578333333333333,0.0212765957446809,0.215686274509804,0.0111902339776195,0.971771347918137,0.0111902339776195,0.491480790947878,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"religious criticism",0.594166666666667,0.0432220039292731,0.647058823529412,0.0223577235772358,0.991525423728814,0.0223577235772358,0.506941573653025,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"spiritual punishment",0.902083333333333,0.024896265560166,0.333333333333333,0.0129310344827586,0.997232472324723,0.0129310344827586,0.505081753403741,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"feeling religious comfort",0.98875,NA,0,0,0.993718592964824,0,0.496859296482412,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"financial/material worry",0.0758333333333333,0.139643134212568,1,0.0750625521267723,1,0.0750625521267723,0.537531276063386,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"life after death belief",0.00875,0.0165357585779248,0.952380952380952,0.00834028356964137,0.5,0.00834028356964137,0.254170141784821,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"volunteering",0.0120833333333333,0.0222680412371134,1,0.0112593828190158,1,0.0112593828190158,0.505629691409508,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"charitable giving/helping",0.0116666666666667,0.0214521452145215,1,0.0108423686405338,1,0.0108423686405338,0.505421184320267,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"seeking for forgiveness",0.00333333333333333,0.00499168053244592,1,0.00250208507089241,1,0.00250208507089241,0.501251042535446,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"feeling having a political voice",0.1225,0.217100371747212,1,0.121768140116764,1,0.121768140116764,0.560884070058382,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"expressing government approval",0.025,0.0472312703583062,1,0.02418682235196,1,0.02418682235196,0.51209341117598,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"having hope",0.179166666666667,0.302901627742392,1,0.178482068390325,1,0.178482068390325,0.589241034195163,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"promoting good",0.202083333333333,0.290477954798073,0.958435207823961,0.17117903930131,0.845454545454545,0.17117903930131,0.508316792377928,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"expressing delayed gratification",0.985,NA,0,0,0.98705636743215,0,0.493528183716075,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"ptsd (post-traumatic stress disorder)",0.325416666666667,0.0229330114665057,0.730769230769231,0.0116492949110975,0.990897269180754,0.0116492949110975,0.501273282045926,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"describing smoking related health issues",0.518333333333333,0.0203389830508475,0.923076923076923,0.0102827763496144,0.99918896999189,0.0102827763496144,0.504735873170752,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"describing drinking related health issues",0.515416666666667,0.0118946474086661,0.411764705882353,0.00603448275862069,0.991935483870968,0.00603448275862069,0.498984983314794,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"describing health limitations",0.579583333333333,0.0966875559534467,0.545454545454545,0.0530451866404715,0.967438494934877,0.0530451866404715,0.510241840787674,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"expressing empathy",0.710416666666667,0.235423542354235,0.18448275862069,0.325227963525836,0.771607918879768,0.325227963525836,0.548417941202802,"LLAMA2",13,"NO","FULL",110400,2400,0.445389492753623,0.426458333333333,0.0266938405797101,0.527916666666667,0.0833575326806301,0.435913120567376,0.554610507246377,"classified-L2-13B"
"happiness",0.942155638784852,0.935077066791219,0.892156862745098,0.982335623159961,0.91257225433526,0.982335623159961,0.94745393874761,"LLAMA2",70,"YES","FULL",110538,2403,0.963831442580832,0.961768803488393,0.0204183176826069,0.0157502397365612,0.776242333502631,0.955259825926811,0.0361685574191682,"classified-L2-70B-FT"
"resilience",0.974615064502705,0.868250539956803,0.830578512396694,0.909502262443439,0.981209899175069,0.909502262443439,0.945356080809254,"LLAMA2",70,"YES","FULL",110538,2403,0.963831442580832,0.961768803488393,0.0204183176826069,0.0157502397365612,0.776242333502631,0.955259825926811,0.0361685574191682,"classified-L2-70B-FT"
"self-esteem",0.973782771535581,0.848192771084337,0.768558951965066,0.946236559139785,0.976093820478124,0.946236559139785,0.961165189808954,"LLAMA2",70,"YES","FULL",110538,2403,0.963831442580832,0.961768803488393,0.0204183176826069,0.0157502397365612,0.776242333502631,0.955259825926811,0.0361685574191682,"classified-L2-70B-FT"
